tweet_id,airline_sentiment,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
567737909072367616,positive,Delta,,thegayngler,,0,@JetBlue Seems very likely.,,2015-02-17 09:30:40 -0800,"NY, NY",Atlantic Time (Canada)
569915576862183425,negative,United,,docmartin_10,,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,2015-02-23 09:43:56 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada)
568535948042104832,positive,Southwest,,WeebDaCat,,0,"@SouthwestAir ok, gotcha! ✈️😃👍",,2015-02-19 14:21:47 -0800,Calgary AB Canada,Mountain Time (US & Canada)
568862460519813120,negative,Southwest,,SantowDan,,0,"@SouthwestAir Was going for the weekend for friend's birthday, so no point in reFlight Booking Problems.",,2015-02-20 11:59:14 -0800,Chicago,Mountain Time (US & Canada)
568536883199746048,neutral,Southwest,,PLLMyObsessionn,,0,@SouthwestAir yes please,,2015-02-19 14:25:30 -0800,We know all so follow -A,
569574973662232576,neutral,Virgin America,,Osiris91780,,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,,2015-02-22 11:10:30 -0800,,
569598915722518528,negative,US Airways,,jadedhippie09,,0,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful,,2015-02-22 12:45:38 -0800,,
568910220644237312,negative,United,,fambai,,0,@united this delay of flight UA4636 has been painful. I sure hope it doesn't cause me or my luggage) to miss my UA82 flight to New Delhi!,,2015-02-20 15:09:01 -0800,the nation's capital,Eastern Time (US & Canada)
568341364951388160,negative,US Airways,,LE2BIGDAVE,,0,@USAirways this has been the worst trip with little to no customer service,,2015-02-19 01:28:35 -0800,where ever i lay my hat,London
569659646916440065,positive,US Airways,,BillyNealis,,0,"@USAirways @AmericanAir Thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!",,2015-02-22 16:46:58 -0800,,Quito
569948131397410816,neutral,Delta,,_LadyCEO_,,0,“@JetBlue: Our fleet's on fleek. http://t.co/gHJBp5Gg67” why,,2015-02-23 11:53:18 -0800,FL Girl ✈️ DC Livin,Central Time (US & Canada)
568977167410802688,negative,US Airways,,stephenrodrick,,0,"@USAirways Website won't let me change online even though airline issued travel advisory, now on hold for 50 minutes. Help.",,2015-02-20 19:35:02 -0800,,Arizona
568785504004497408,positive,US Airways,,rzlevinson,,0,@USAirways big thanks to Yvonne Anthony from the Chairman's desk.  Top tier customer service today.  #outstanding #service &amp; #support.,,2015-02-20 06:53:26 -0800,,
569615753885970432,negative,Delta,,BernardLeCroix,,0,@JetBlue You also promised to change my wife's name on the account and it is also not done.  WTF?,,2015-02-22 13:52:33 -0800,"Providence, RI",Eastern Time (US & Canada)
567919531068391425,neutral,US Airways,,sethdpowers,,0,@USAirways thank you,,2015-02-17 21:32:22 -0800,,
568611413687603200,negative,United,,SupaZ22,,0,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞,"[37.6208766, -122.3867929]",2015-02-19 19:21:39 -0800,"Chicago, Illinois.",Eastern Time (US & Canada)
570060997907447810,negative,United,,CharlieGMoney,,0,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",
567927503718731777,negative,United,,jamescmcpherson,,0,"@united, wtf is your username and/or email addr signin STILL unavailable? Been trying to login since Sunday",,2015-02-17 22:04:03 -0800,Brisbane,Brisbane
569952945028108288,negative,American,,DanJWillis,,0,"@AmericanAir hey ho its not me losing any money (only you) just next make sure you stick to the ""flyers right's booklet""",,2015-02-23 12:12:25 -0800,my top secret gaming facility,Casablanca
569338441172983809,negative,United,,MattySags,,0,@united please get me off this plane #UA57,,2015-02-21 19:30:36 -0800,"New York, NY",
569257540023951360,negative,United,,gorgeousjack,,0,@united we are sitting on the runway for 2 hours! It is ridiculous!!,,2015-02-21 14:09:08 -0800,GORGEOUS UNIVERSE,Quito
569708139517480960,negative,US Airways,,Chudokab,,0,@USAirways I made a reservation online but I didn't receive any confirmation email. My bank said the transaction went through. Can u help?,,2015-02-22 19:59:39 -0800,,
569697728890056704,neutral,Delta,,kbosspotter,,0,@JetBlue @zakkohane pretty sure he's saying Ricoh had great service down at BOS ;) #happytohelp,,2015-02-22 19:18:17 -0800,Logan International Airport,Atlantic Time (Canada)
569741854565998593,negative,American,,Jimgotkp,,0,@AmericanAir Err 2 hour wait time for the Exec. Plat. line?,,2015-02-22 22:13:38 -0800,SEA,Indiana (East)
569978876861902848,negative,Southwest,,portal_narlish,,0,"@SouthwestAir ruined my Sunday. 3+ hours of delays out of DIA, now my bags are at the wrong airport. $35 to deliver them? Insult to injury.",,2015-02-23 13:55:28 -0800,"San Francisco, CA",
569689096882425857,negative,United,,sandyrojasstory,,0,@united why is it that Sundays when my husband travels to Chicago he's stuck at Tarmac &amp; misses connecting flight always,,2015-02-22 18:43:59 -0800,,
567834881939546113,neutral,US Airways,,mttdprkr,,0,@USAirways how long is that flight? http://t.co/bCwckWtnlE,,2015-02-17 15:56:00 -0800,"Vancouver, WA",Pacific Time (US & Canada)
570212050548461568,negative,American,,dwjudson,,0,@AmericanAir She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.,,2015-02-24 05:22:01 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
569842929860263936,negative,American,,teague_ryan,,0,"@AmericanAir called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",,2015-02-23 04:55:16 -0800,Southern California,
569156387789361153,negative,United,,JimRessler,,1,@united just had the worst customer service experience ever on united airlines,,2015-02-21 07:27:11 -0800,nyc,Quito
570230527032229889,negative,US Airways,,HRKatWrangler,,0,@USAirways Your policy needs a serious revision for babies.  Fortunately I have choices and choose @Southwest from here on out.,,2015-02-24 06:35:26 -0800,"Hudson Valley, NY",Atlantic Time (Canada)
569537388986421249,positive,Delta,,nancyberman_,,0,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",,2015-02-22 08:41:09 -0800,• PSU '19 • faith • ,Eastern Time (US & Canada)
569675799122591746,negative,American,,PhotosBySharon,,0,"@AmericanAir  To add, I have to get up to go to work tomorrow am.  I don't like having to wait up until 12 or Late Flightr.  CS sucks.",,2015-02-22 17:51:09 -0800,Massachusetts,Quito
569936496284663809,negative,United,,docmartin_10,,0,"@United the ones who suffer. I understand delays, I don't understand trying speed up a process that has been delays to this extent.",,2015-02-23 11:07:04 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada)
569977887136342016,negative,American,,FunNateofPMG,,0,"@AmericanAir can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...",,2015-02-23 13:51:32 -0800,,Quito
567715917983776772,negative,Southwest,,sahandmirza,,0,@SouthwestAir been on hold for &gt;30 minutes about my Cancelled Flightled flight. Still not talked to anyone and flight is soon. What gives?,,2015-02-17 08:03:17 -0800,"San Francisco, CA",
570085896319401984,positive,American,,csckirk,,0,@AmericanAir Thank you,,2015-02-23 21:00:44 -0800,North Texas,Central Time (US & Canada)
569885774386044930,neutral,American,,Brittany1golf,,0,@AmericanAir thank you,,2015-02-23 07:45:31 -0800,,Eastern Time (US & Canada)
567748702781992960,negative,Southwest,,LedPinkCloudz,,0,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",,2015-02-17 10:13:33 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
570175669096882176,negative,United,,sothenbethsaid,,0,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",,2015-02-24 02:57:27 -0800,Nottingham,London
569894963665707010,negative,American,,weezerandburnie,,0,@AmericanAir @cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help,,2015-02-23 08:22:02 -0800,Belle MO,
568988032067616768,neutral,United,,danahajek,,0,@united its available online I just can't figure out how to do it to guarantee same flight,,2015-02-20 20:18:12 -0800,chicago IL,Central Time (US & Canada)
569954824265076737,neutral,Delta,,OhGreat_Aldana,,0,"“@JetBlue: Our fleet's on fleek. http://t.co/pa7dCjXlzL”

C'mon fam😭😭 just. No. Ok?",,2015-02-23 12:19:54 -0800,,Eastern Time (US & Canada)
569176543236399104,negative,US Airways,,observepeople,,0,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee,,2015-02-21 08:47:17 -0800,,Eastern Time (US & Canada)
569017194564096000,negative,Southwest,,SullyofAmes,,0,@SouthwestAir I lost my luggage. My birthday wish is to find my luggage.,,2015-02-20 22:14:05 -0800,Iowa State University ,
568093497431101440,neutral,Southwest,,thaterikperson,,0,"@SouthwestAir I have a flight to Vegas coming up soon, but haven’t received any drink tickets Late Flightly. Can you help me out?","[0.0, 0.0]",2015-02-18 09:03:39 -0800,"Austin, TX",Central Time (US & Canada)
569489114707431424,negative,Delta,,betorides,,0,"@JetBlue I travel for business twice a week and after the @AmericanAir fiasco, I'll be flying blue more often. Thanks.",,2015-02-22 05:29:20 -0800,,Quito
568127152450871296,negative,United,,syndscu,,0,"@united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?",,2015-02-18 11:17:23 -0800,,
569165556722503681,positive,Southwest,,GoKebo,,0,@SouthwestAir finally through thx,,2015-02-21 08:03:37 -0800,,Mountain Time (US & Canada)
568099620456423424,negative,United,,OMGreller,,0,"@United and @DirectTV. Not to pile on, but it's time to update your in flight TV package. http://t.co/Lug4MFVWsA",,2015-02-18 09:27:58 -0800,on my iPhone,
570256852166029312,neutral,American,,Bishop71Bishop,,0,@AmericanAir do you still use DC9's?,,2015-02-24 08:20:03 -0800,,
568087284483928064,negative,US Airways,,RAEtnyre,,0,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove,,2015-02-18 08:38:57 -0800,,Arizona
567865044580638720,negative,US Airways,,willary,,1,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain,"[35.22347122, -80.94043272]",2015-02-17 17:55:51 -0800,"Washington, D.C.",Eastern Time (US & Canada)
568901675903119360,negative,United,,ThePappaShacks,,0,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,,2015-02-20 14:35:03 -0800,Denver,
569441937826164736,negative,United,,jaykirell,,0,@united @MaxAbrahms *if* he needs assistance? Do you expect him to go on a Scooby Doo tour of terminals until he finds his stuff?,,2015-02-22 02:21:52 -0800,"Long Island, NY",Eastern Time (US & Canada)
569924201559293952,positive,United,,2cJustice4all,,0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,,2015-02-23 10:18:12 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
568298773941755904,negative,US Airways,,ncuccia,,0,@USAirways testing my patience this evening (or shall I say morning?). We waited an hour at the gate for you to find a gate agent.  130am,,2015-02-18 22:39:20 -0800,,Quito
570124596180955136,neutral,Virgin America,,TenantsUpstairs,,0,@VirginAmerica LAX to EWR - Middle seat on a red eye. Such a noob maneuver. #sendambien #andchexmix,"[33.94540417, -118.4062472]",2015-02-23 23:34:30 -0800,Brooklyn,Atlantic Time (Canada)
570175202807586816,negative,United,,sothenbethsaid,,0,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,,2015-02-24 02:55:36 -0800,Nottingham,London
568757775205056512,negative,Delta,,TyrellJourdanA,,1,@JetBlue U said 15mins to Take Off and now we were told 1hr more delay &amp; possible Cancelled Flightlation. How do U plan to rectify this? #Frustrated,,2015-02-20 05:03:15 -0800,The Eastside of the Far Side,Eastern Time (US & Canada)
569641805073031168,negative,United,,DanVidayo,,0,@united yes was trying to upgrade my seat. Now there are no available spots,,2015-02-22 15:36:04 -0800,Earth,Indiana (East)
567761297879646208,negative,Southwest,,Foxycleo13,,0,@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time,,2015-02-17 11:03:36 -0800,"Memphis, TN",Central Time (US & Canada)
569667324879511552,positive,Southwest,,CommDocPA,,0,@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!,,2015-02-22 17:17:28 -0800,,Eastern Time (US & Canada)
569248672606597121,negative,US Airways,,karsonbobbi,,0,"@USAirways already did. I travel for a living, no help at all that it will take 3-4 weeks for any repair. And I have to pay to ship to TX.",,2015-02-21 13:33:54 -0800,"Knoxville, TN",Indiana (East)
569908781720702976,negative,US Airways,,lulainlife,,0,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,,2015-02-23 09:16:56 -0800,"Washington, DC",Eastern Time (US & Canada)
570018285544206337,negative,American,,sammi2943,,1,@AmericanAir misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines,,2015-02-23 16:32:04 -0800,,
569646144805953536,negative,American,,SilverStim,,0,@AmericanAir I even went to ticket counter and got no help,,2015-02-22 15:53:19 -0800,,
570021329065394176,negative,American,,FunNateofPMG,,0,@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,,2015-02-23 16:44:09 -0800,,Quito
570309345281486848,positive,Delta,,jaxbra,,0,"@JetBlue Yesterday on my way from EWR to FLL just after take-off. :)
#wheelsup #JetBlueSoFly http://t.co/9xkiy0Kq2j",,2015-02-24 11:48:38 -0800,"east brunswick, nj",Atlantic Time (Canada)
569252439548952576,negative,US Airways,,OthalieGraham,,0,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!","[39.90000449, -75.20693516]",2015-02-21 13:48:52 -0800,,
569603991551782913,positive,American,,HybridMovementC,,0,@AmericanAir  Mad love http://t.co/4ojrSDWPkK NYC-,,2015-02-22 13:05:48 -0800,"everywhere, all the time.",
567866511626346496,negative,Southwest,,joycarmody,,0,@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.,,2015-02-17 18:01:41 -0800,Tampa,
567877584341479424,negative,United,,sarahkorich,,0,@united then why do you bother responding? Your customer service is THE WORST. Never using you guys again.,,2015-02-17 18:45:41 -0800,SLC | LA ,Pacific Time (US & Canada)
567905220828606466,neutral,Delta,,bekiweki,,0,@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in.,,2015-02-17 20:35:30 -0800,"Provo, UT",Central Time (US & Canada)
569681774307123200,negative,American,,jameswester,,0,@AmericanAir It's not your agents; it's your voice activated system that's not working right. And no email on Cancelled Flightlation. Lots of problems,,2015-02-22 18:14:53 -0800,DFW,Central Time (US & Canada)
568544199072735232,negative,US Airways,,TimJCarey,,0,@USAirways pure anarchy on flight 555 to SLC. People walking in with nothing packed in bags with arms full of stuff. #getittogether,,2015-02-19 14:54:34 -0800,DC,Central Time (US & Canada)
569189285334618112,positive,United,,DaRenton,,0,@united thank you for the help!!,,2015-02-21 09:37:55 -0800,Colorado,Mountain Time (US & Canada)
569236960528756737,negative,Delta,,T5Sparrow,,0,@JetBlue *cough* #awkward!,,2015-02-21 12:47:21 -0800,JetBlue T5 at JFK,
569718205524127745,positive,Delta,,cwolicki,,0,@JetBlue thank you for getting me home. And despite all odds I have reunited with my delinquent Southwest luggage. Now homeward,,2015-02-22 20:39:39 -0800,Boston,Eastern Time (US & Canada)
569538770808266754,negative,United,,greghm88,,0,@united so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?,,2015-02-22 08:46:39 -0800,London,
570277278627848192,negative,Delta,,BethRunsDisney,,0,@JetBlue Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(,,2015-02-24 09:41:13 -0800,NYC,Eastern Time (US & Canada)
570282333892251648,positive,Southwest,,kelsey_rae2011,,0,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,,2015-02-24 10:01:18 -0800,,
568100858954522625,negative,United,,harris,,0,@united Designed to deter people from forgetting things or to provide more storage space? The article says the latter #unfriendlyskies,,2015-02-18 09:32:54 -0800,NYC,Eastern Time (US & Canada)
568894795294363648,negative,US Airways,,TimAtConservis,,0,@USAirways I'm trying to Request Missed Mileage and it keeps saying it can't my flight from 2/13. Then it says call the number.,,2015-02-20 14:07:43 -0800,"Asheville, NC",
569496936157487104,negative,United,,betorides,,0,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,,2015-02-22 06:00:24 -0800,,Quito
570202173172281344,negative,American,,joylauren3,,0,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,,2015-02-24 04:42:46 -0800,"St. Louis, MO",Hawaii
569935135895883776,negative,American,,nic_tudobem,,0,@AmericanAir Only fluctuated because aa took 2 hrs to call me back.Ended up paying (extra) in $US so above statement not true,,2015-02-23 11:01:39 -0800,New York,
568918759664021504,negative,United,,jayw329,,0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,,2015-02-20 15:42:56 -0800,"New York, NY",Eastern Time (US & Canada)
569230983075115010,negative,Virgin America,,aaronkurlander,,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,,2015-02-21 12:23:36 -0800,"New York, NY",Eastern Time (US & Canada)
567968123917242369,negative,United,,BeTheBeat,,0,"@united @laurasbrown5 Clearly United lives in the stone age. Some people don't need computers, make your site better for tablets and phones",,2015-02-18 00:45:27 -0800,Toronto,Central Time (US & Canada)
569641607584206850,negative,United,,tunkuv,,0,".@united I think not. I'm not flying you again, if I can help it.",,2015-02-22 15:35:17 -0800,New York,Eastern Time (US & Canada)
569669381128654848,negative,American,,otisday,,0,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,,2015-02-22 17:25:39 -0800,Pekin,Eastern Time (US & Canada)
569644249337110528,negative,US Airways,,dailydebs,,0,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.,,2015-02-22 15:45:47 -0800,Indiana!,
570008005774860289,neutral,Delta,,LethalHuxtable,,0,Alright... Someone has to stop this! RT @JetBlue: Our fleet's on fleek. http://t.co/lchVJoliDg,,2015-02-23 15:51:13 -0800,サマセット、ニュージャージー州,Eastern Time (US & Canada)
568587181264146432,negative,United,,BlessedByACohen,,0,@united 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful,,2015-02-19 17:45:22 -0800,Los Angeles,Pacific Time (US & Canada)
568140329821577217,neutral,Delta,,Gailliag,,0,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.,,2015-02-18 12:09:44 -0800,,Central Time (US & Canada)
569947514633191424,negative,Delta,,Austin_C_Lewis,,0,STOP THIS “@JetBlue: Our fleet's on fleek. http://t.co/Ac6zwmuOOn”,"[34.09548421, -81.20955847]",2015-02-23 11:50:51 -0800,"Columbia, SC",Eastern Time (US & Canada)
568932998051016704,positive,Delta,,greggweiss,,0,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",,2015-02-20 16:39:31 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada)
569715563385085952,positive,United,,CDNTravelGuy,,0,@united will do. Thanks for the help. Cheers,,2015-02-22 20:29:09 -0800,Toronto Area,Eastern Time (US & Canada)
567924107183915009,positive,United,,kristaal4,,0,@united you guys have such big hearts.. keep up the good work,,2015-02-17 21:50:33 -0800,,
569940980809342976,negative,American,,kayliemj,,0,"@AmericanAir On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",,2015-02-23 11:24:53 -0800,"Seattle, WA",Pacific Time (US & Canada)
567821839784939520,positive,Delta,,TSAmedia_RossF,,0,@JetBlue @ProfessorpaUL15 Always happy to help!,,2015-02-17 15:04:10 -0800,"Washington, D.C.",Eastern Time (US & Canada)
569504786879528962,negative,United,,szymanski_t,,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,,2015-02-22 06:31:36 -0800,,Eastern Time (US & Canada)
569253382898126850,negative,United,,TimBouhour,,0,"@united has me #stranded (weather NOT to blame). 1hr+ hold to speak to an agent that doesn't understand the concept of time zones, thanks!",,2015-02-21 13:52:37 -0800,"Raleigh, NC",
568781140217049088,neutral,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,,2015-02-20 06:36:05 -0800,USA,Sydney
568633680605945856,negative,US Airways,,masonkesner,,0,@USAirways I’ll do that in addition to reviewing on my blog. Your agents were pleasant but the experience was less than :/,"[0.0, 0.0]",2015-02-19 20:50:08 -0800,"Arkansas, USA",Central Time (US & Canada)
570276434763128833,negative,American,,StefanNiemczyk,,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",,2015-02-24 09:37:51 -0800,,Arizona
569675608969465856,negative,American,,drguzman,,0,@AmericanAir approaching three hours sitting in the plane on the ground at DFW on #AmericanAirlines flight 3056 - Oscar performance,,2015-02-22 17:50:23 -0800,"Springfield, Illinois",Central Time (US & Canada)
568979232786939904,positive,US Airways,,iamchristine_d,,0,@USAirways Kudos to Robin at @PHXSkyHarbor Lost/Found for reuniting me w/ my iPad. She was delightful to work with!,,2015-02-20 19:43:14 -0800,"Ptown, VA",Eastern Time (US & Canada)
569532667869335554,negative,US Airways,,Dalts81,,0,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough",,2015-02-22 08:22:24 -0800,Blackpool,London
568503322828783617,neutral,United,,neecolelong,,0,@united please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.,,2015-02-19 12:12:09 -0800,Dallas/Eugene,Eastern Time (US & Canada)
568889828588331009,neutral,Delta,,KatieKane84,,0,@JetBlue I'm flying your airline just out of #LGA 😷,,2015-02-20 13:47:59 -0800,brooklyn ,Quito
570301670892146688,neutral,United,,karenmcgregor86,,0,@united flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,,2015-02-24 11:18:08 -0800,"Kilmarnock, now Edinburgh. ",Edinburgh
568534107875119105,negative,United,,MSLspeaks,,0,@united I just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,,2015-02-19 14:14:28 -0800,"New York, NY",Eastern Time (US & Canada)
569601913832022016,negative,US Airways,,MeganMmcginnis,,0,@USAirways Ill never fly you again due to the emotional &amp; financial stress you have caused me because of one of your staff members errors.,,2015-02-22 12:57:33 -0800,,
569856654394720256,negative,United,,TheHos,,0,@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,,2015-02-23 05:49:48 -0800,London,Hawaii
567735409724366848,negative,Southwest,,KatieAmmon,,0,@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?,,2015-02-17 09:20:44 -0800,,Eastern Time (US & Canada)
569911816937033728,negative,Virgin America,,AlisonK33774854,,0,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,,2015-02-23 09:29:00 -0800,,
568826425538519041,negative,US Airways,,andreawalls21,,0,@USAirways yes had to go pick up and pay 40 cab ride very rude employee poor customer service,,2015-02-20 09:36:02 -0800,,
570267902726803456,negative,American,,Flora_Lola_NYC,,0,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,,2015-02-24 09:03:57 -0800,,Eastern Time (US & Canada)
569556796525969409,negative,United,,BenHabbel,,0,@united so this did not work out at all!! Incredibly unfriendly ground staff and false promises over Twitter @theairhelper,,2015-02-22 09:58:16 -0800,New York City,Pacific Time (US & Canada)
570044332843134976,positive,American,,momsgoodeats,,0,"Still thinking, those PJs may have me sold @AmericanAir @momsgoodeats We'd #love to have you on board with us! @MandarinJourney here I come",,2015-02-23 18:15:34 -0800,#Omaha ,Central Time (US & Canada)
570299924555956227,negative,Delta,,erinkphares,,0,@JetBlue 2 aisles of empty #evermoreroom seats and we can't move bc we didn't pay?! #nonsense #Waste #JetBlue #jetbluebos #cheap,,2015-02-24 11:11:12 -0800,,
568244687477161984,negative,Delta,,zbarry1015,,0,"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good.",,2015-02-18 19:04:25 -0800,"Boston, MA",Eastern Time (US & Canada)
568107363195973633,negative,United,,Scotti,,0,"@United Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now.",,2015-02-18 09:58:44 -0800,"Grand Junction, CO",Mountain Time (US & Canada)
568441968327573504,negative,United,,uncmnwellness,,1,"@united So publicly you asked for details on my flt. Sent you a DM, like you asked, and have yet (2 days) to hear from you. #unitedfail",,2015-02-19 08:08:21 -0800,"Ventura, California",Pacific Time (US & Canada)
568857663171366912,negative,US Airways,,JustCurious1971,,0,@USAirways Merging AA and DividendMiles yield an error. What are the _exact_ steps to navigate the phone menu? All I get is a computer.,,2015-02-20 11:40:10 -0800,,
568606101412962304,negative,United,,tsbjr33,,0,@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?,,2015-02-19 19:00:33 -0800,"Buffalo, NY",Atlantic Time (Canada)
569168102212001793,neutral,Southwest,,app_origins,,0,@southwestair @cspkcats let us know if we can help,,2015-02-21 08:13:44 -0800,Singapore,
569322372995551232,neutral,United,,BryceHuffman,,0,@united what's the best way to get your tickets? Print off at home or go to check in desk?,,2015-02-21 18:26:45 -0800,Saskatchewan ,Mountain Time (US & Canada)
568471991889612800,negative,US Airways,,RPM044,,0,@USAirways they finally answered. They were rude and didn't help me at all.,,2015-02-19 10:07:39 -0800,,
569245152406953984,negative,US Airways,,kelleynandrew,,0,@USAirways- can you tell me what the policy is for preboarding with small children? Is that still a thing?,,2015-02-21 13:19:55 -0800,,
568466370205237248,negative,United,,jkentakula,,1,@united @perfectomobile huh?  I have sent 16 crash reports in Feb alone.  8 in one day.  Only app I have that consistently crashes.,,2015-02-19 09:45:18 -0800,,
570253196213383168,negative,Southwest,,SNBalzac,,0,@SouthwestAir INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for 20 minutes and nothing.,,2015-02-24 08:05:31 -0800,"San Juan, Brooklyn, LA ",Atlantic Time (Canada)
569007580925677568,positive,United,,jayasherguy,,1,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!,,2015-02-20 21:35:53 -0800,,Pacific Time (US & Canada)
569917824078090242,negative,American,,slippysam,,0,@AmericanAir 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink,"[52.51012486, -2.98098622]",2015-02-23 09:52:52 -0800,lydham shropshire uk,London
570294743684517888,positive,United,,Anntasia,,0,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,"[39.8621249, -104.6740909]",2015-02-24 10:50:37 -0800,New Jersey/Maryland,Pacific Time (US & Canada)
569769643864408064,negative,American,,FatiElo,,0,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,,2015-02-23 00:04:03 -0800,Londres,Paris
569185441171316737,positive,Delta,,princessmarapao,,0,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,,2015-02-21 09:22:38 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
